PERIOD_START_TIME,PLMN name,RNC name,RRC Connection setup SR,Call Setup Success Rate CS -Speech,HSDPA Accessibility,HSUPA Accessibility,CSSR for PS,Soft Handover Success Rate CS and PS,IRAT HO Success Rate CS,3G Traffic CS - Speech,PS HSUPA Volume,PS HSDPA Volume,AVG Nbr of HSDPA Users,AVG Nbr of HSUPA Users,CS drop rate,PS Global RAB Drop Rate,PS HSDPA RAB Drop Rate,PS HSUPA RAB Drop Rate,PS HSDPA Throughput,PS HSUPA Throughput,PS R99 Setup SR User,PS R99 Drop Rate User,PS R99 DL Data Volume,PS R99 UL Data Volume,Packet Loss,RRC Drop rate
2/5 23:00,PLMN,N601,99.9971,99.7682,99.7505,99.7814,98.5983,99.8956,96.6825,154.1825,151.3045,913.4126,6112.7,6907.2,0.3155,2.1966,0.4891,0.4981,4990.719,457.1561,99.1935,3.8121,0.1024,0.0432,4.0599,0.78
2/5 23:00,PLMN,N602,99.9982,99.741,99.8089,99.8407,98.954,99.9775,100,583.5927,261.582,1736.2041,5927.4,7142.3,0.3316,1.6423,0.3449,0.3663,4321.088,424.3972,100,2.773,0.1857,0.1122,1.9961,0.61
2/5 23:00,PLMN,N604,100,100,99.9181,99.8957,100,100,66.6667,1.6712,2.9316,13.8241,7938.6,8375.2,0,1.6216,0.273,0.2523,5567.7045,855.1803,,0,0.0003,0.0002,0,0.82
2/6 0:00,PLMN,N103,100,99.9113,99.9106,99.9263,99.3738,99.9796,98.1818,663.1109,93.9001,542.4305,1357.6,1678.6,0.2954,0.4624,0.3195,0.3044,4513.584,175.0245,100,2.614,0.0647,0.0245,0.0554,0.32
2/6 0:00,PLMN,N104,100,99.6567,99.7721,99.8179,99.1377,99.9681,98.1749,215.3156,106.9536,642.6267,5782.6,6777.8,0.5949,0.7674,0.4328,0.3823,4834.5007,540.0792,100,2.8625,0.0587,0.0265,2.3916,0.41
2/6 0:00,PLMN,N105,99.992,99.8104,99.8162,99.8482,99.2549,99.9706,97.4922,197.558,98.6101,615.0023,3558.7,4161.5,0.6619,1.0539,0.536,0.4962,4548.0702,326.1108,100,4.0933,0.0409,0.0212,0.9476,0.45
2/6 0:00,PLMN,N107,100,99.8642,99.8572,99.8825,99.4264,99.9724,98.9362,467.5427,92.12,482.2078,1668.6,2066.7,0.4353,0.6151,0.4342,0.4004,4299.9864,221.9161,100,2.4789,0.0693,0.0244,0.0637,0.31
2/6 0:00,PLMN,N108,100,99.7153,99.7903,99.8376,99.117,99.9369,96.3504,425.7639,123.2322,759.1966,4170.4,5133.3,0.4669,0.8078,0.4492,0.418,4338.5832,383.9382,100,4.3699,0.0817,0.0323,3.5571,0.39
2/6 0:00,PLMN,N109,99.9989,99.8324,99.7906,99.8189,99.1159,99.9596,87.5,346.787,133.1784,883.9521,5600.3,6727.9,0.3485,1.1031,0.3109,0.3227,4388.3127,446.3185,100,3.6827,0.0791,0.0417,0.9389,0.48
2/6 0:00,PLMN,N110,100,99.9098,99.792,99.8252,99.4039,99.9732,99.0741,347.9038,114.6979,696.5562,3320,4041,0.3795,0.8368,0.3512,0.3221,4771.6649,366.7124,100,1.7407,0.2316,0.1952,0.8911,0.4
2/6 0:00,PLMN,N112,99.9907,99.815,99.861,99.8881,99.3231,99.9741,96.875,223.8914,94.9558,598.6279,4172.1,5114.5,0.3465,0.5815,0.3598,0.3631,4506.4759,372.5684,100,2.2617,0.0486,0.029,1.5467,0.42
2/6 0:00,PLMN,N114,99.8635,99.731,99.7942,99.8448,99.2172,99.9633,99.0654,411.9128,102.7495,623.7838,4724.4,5694.6,0.4303,0.7761,0.571,0.5087,4090.4926,342.5239,100,2.1322,0.0431,0.0184,2.0478,0.34
2/6 0:00,PLMN,N115,99.9874,99.863,99.8967,99.9157,99.5888,99.9826,99.4413,704.441,101.3611,622.8055,1502.1,1859.1,0.2673,0.3888,0.3959,0.3636,4593.9559,224.8545,100,3.2258,0.1111,0.0288,0.5121,0.21
2/6 0:00,PLMN,N116,99.6132,99.7728,99.725,99.7874,99.2731,99.9525,95.6621,298.8108,107.4725,619.5349,3026.2,3664.9,0.6055,0.9967,0.4496,0.4068,4244.1401,340.1074,100,2.5291,0.0876,0.0357,0.4402,0.45
2/6 0:00,PLMN,N117,100,99.905,99.8716,99.8975,99.4402,99.9788,100,373.7026,96.4933,555.147,2015.3,2501.7,0.292,0.4526,0.3045,0.2866,4513.0206,250.9479,100,5.2848,0.0623,0.019,0.0643,0.23
2/6 0:00,PLMN,N118,99.9459,99.7818,99.8112,99.8514,99.4644,99.9535,96.5686,483.6851,136.3778,839.2801,3707.9,4476.3,0.6006,0.8478,0.513,0.4537,4136.6584,285.1513,100,3.0158,0.0765,0.0354,0.5686,0.42
2/6 0:00,PLMN,N119,100,99.852,99.857,99.8839,99.3679,99.9712,98.4496,456.6854,126.7782,826.2688,4757.2,5683.3,0.3727,0.7266,0.4401,0.4019,4339.9125,363.8224,100,2.3754,0.0989,0.0386,5.5205,0.33
2/6 0:00,PLMN,N120,99.9627,99.8353,99.8647,99.8988,99.4059,99.9798,97.479,423.7002,128.8317,785.0384,3847.1,4681.4,0.4423,0.501,0.364,0.3242,4576.5233,392.5608,100,2.1869,0.0835,0.0323,0.7987,0.27
2/6 0:00,PLMN,N121,100,99.8878,99.8806,99.8975,99.4224,99.971,97.1014,561.62,100.9414,630.0715,1775.6,2165.3,0.4474,0.5617,0.4317,0.4054,4636.5688,232.7134,100,3.3005,0.062,0.0262,0.4059,0.28
2/6 0:00,PLMN,N122,99.9523,99.8801,99.9126,99.9263,99.5337,99.9825,94.3396,535.7601,93.8246,567.3227,2214.9,2786.1,0.2936,0.4393,0.3193,0.2879,4422.9104,239.9086,100,1.599,0.0779,0.0279,0.1174,0.28
2/6 0:00,PLMN,N123,99.993,99.7759,99.8435,99.8762,99.2549,99.947,98.7805,403.7477,125.4412,746.5404,3990.1,4839.7,0.4423,0.563,0.3879,0.3503,4453.1255,375.8169,99.5516,3.5459,0.0832,0.0361,2.8935,0.35
2/6 0:00,PLMN,N124,99.9702,99.7766,99.7732,99.8014,99.3949,99.9676,93.75,652.7873,187.576,1075.3885,4363.5,5278.9,0.3846,0.8668,0.414,0.4003,4178.0243,359.8644,100,1.4996,0.3681,0.3274,0.5857,0.41
2/6 0:00,PLMN,N357,100,100,99.8317,99.8471,99.7319,99.9503,100,4.8489,6.0696,53.4407,2574.2,2926.9,2.9412,3.3602,0.4016,0.4137,6947.8321,311.8692,100,0.5112,0.016,0.0117,,1.37
2/6 0:00,PLMN,N403,100,99.8035,99.8748,99.8903,99.3819,99.9796,98.3051,235.889,131.5149,879.8408,4854.9,5739.3,0.2436,0.8633,0.2922,0.3056,4380.7628,375.7194,100,2.9166,0.1401,0.0568,1.0845,0.42
2/6 0:00,PLMN,N406,99.9855,99.7967,99.4201,99.5892,99.0913,99.9697,96.274,265.7657,148.7663,935.908,6846.3,7633,0.4406,2.3122,0.4234,0.4101,5196.4857,438.3678,,2.7617,0.1007,0.0409,5.2764,0.85
2/6 0:00,PLMN,N407,99.9995,99.7879,99.7607,99.7953,99.0846,99.9717,96.2514,914.3154,243.4185,1640.2495,6179.4,7279.6,0.2787,1.542,0.5385,0.5596,4168.665,387.5815,66.6667,2.6882,0.1865,0.0939,4.6059,0.75
2/6 0:00,PLMN,N408,99.9981,99.8503,99.8363,99.8579,99.1045,99.9732,99.6212,1291.265,213.6346,1363.1167,4645.3,5618.4,0.2948,1.2235,0.4013,0.4276,4446.8487,344.4161,100,2.5223,0.1758,0.0914,2.2162,0.55
2/6 0:00,PLMN,N601,99.9833,99.6037,99.7701,99.7977,98.9187,99.8578,92.0474,114.4384,132.6594,863.518,4875.4,5476.6,0.5071,1.7152,0.3731,0.3871,5317.1829,418.6788,100,3.5012,0.0671,0.0259,3.0459,0.68
2/6 0:00,PLMN,N602,99.9951,99.6259,99.8406,99.8626,99.3086,99.9758,96.4286,367.5421,232.7178,1650.554,5071.6,6075.3,0.3221,1.1854,0.3282,0.3471,4488.5225,384.7641,100,2.6594,0.1385,0.0885,2.704,0.52
2/6 0:00,PLMN,N604,100,100,99.8928,99.8943,99.6473,100,,0.8586,2.8654,15.9296,6768.4,7037.7,2.381,1.9608,0.3792,0.3819,6118.3655,843.639,,0,0.0009,0.0003,0,1.21
2/6 1:00,PLMN,N103,100,99.8582,99.94,99.9459,99.5912,99.9769,100,415.8951,74.7796,501.9292,1065.7,1310,0.3241,0.5473,0.2883,0.2759,4992.2679,156.2999,100,3.7194,0.0676,0.0162,0.0491,0.24
2/6 1:00,PLMN,N104,99.9987,99.6822,99.8235,99.8556,99.1756,99.9688,98.4828,140.3269,85.5225,619.4211,4674.8,5464.6,0.6644,0.7126,0.35,0.3139,5080.8369,440.9593,100,3.1146,0.0468,0.0185,1.4581,0.33
2/6 1:00,PLMN,N105,99.9914,99.9036,99.8682,99.8882,99.2198,99.9747,97.9592,114.7514,78.3813,562.6247,2733.4,3181.1,0.6166,1.0084,0.4232,0.4162,4822.1516,272.1955,100,2.7643,0.0286,0.0139,0.536,0.37
2/6 1:00,PLMN,N107,100,99.873,99.8877,99.9062,99.3816,99.9708,100,313.1146,70.5688,413.3483,1259.2,1545.2,0.3059,0.709,0.3774,0.364,4692.1162,189.7967,100,3.0695,0.0467,0.0156,0.0585,0.3
2/6 1:00,PLMN,N108,100,99.8217,99.8431,99.8729,99.2081,99.9411,98.1221,310.5463,108.0526,754.025,3379.8,4130.7,0.608,0.7934,0.4076,0.3769,4615.2767,344.6828,98.5714,3.6556,0.0701,0.0254,2.6118,0.35
2/6 1:00,PLMN,N109,100,99.9198,99.841,99.8579,99.2582,99.9656,100,196.1312,101.0022,808.1062,4319.9,5145.1,0.4207,1.2822,0.2654,0.2795,4692.2146,345.7178,100,3.5907,0.0537,0.0337,0.7285,0.44
2/6 1:00,PLMN,N110,100,99.9007,99.8381,99.8606,99.3332,99.959,97.9339,250.0168,90.911,628.8024,2567.7,3099.7,0.4327,0.8788,0.3146,0.2991,5144.9174,311.6218,100,1.4754,0.2134,0.1488,0.3781,0.35
2/6 1:00,PLMN,N112,100,99.7949,99.8991,99.9157,99.3895,99.9822,97.4359,176.9035,72.9405,534.9366,3276.9,4015,0.1817,0.6288,0.2856,0.2832,4750.2165,300.6458,100,2.4649,0.0379,0.0198,0.7091,0.41
2/6 1:00,PLMN,N114,100,99.6624,99.8332,99.8688,99.3595,99.9784,100,287.825,90.3278,604.8628,3935.4,4716.9,0.4672,0.8821,0.4971,0.4365,4371.4768,310.6042,100,2.4361,0.0372,0.0111,1.671,0.32
2/6 1:00,PLMN,N115,100,99.9259,99.9082,99.9261,99.6205,99.9851,97.619,514.4377,76.3579,556.3172,1156.3,1421.1,0.2483,0.3539,0.3324,0.3277,4953.9206,188.4039,100,4.0058,0.0638,0.0215,0.2877,0.16
2/6 1:00,PLMN,N116,100,99.8422,99.7803,99.8248,99.2998,99.9551,100,194.2386,84.4572,549.0443,2299.8,2760.8,0.3711,1.0359,0.4041,0.3803,4633.6296,285.9778,100,3.1642,0.0671,0.0259,0.3907,0.41
2/6 1:00,PLMN,N117,100,99.8788,99.8985,99.9162,99.4892,99.9838,100,251.3048,70.7461,481.5679,1527.2,1876,0.4054,0.5059,0.2284,0.2145,4880.0707,206.0531,100,3.7896,0.0434,0.015,0.0526,0.2
2/6 1:00,PLMN,N118,99.9374,99.8402,99.7861,99.5872,99.5215,99.9484,97.973,312.2668,108.6696,760.5364,3056.3,3655.3,0.5969,0.9039,0.4859,0.4321,4396.1959,248.3767,100,2.896,0.0812,0.0314,0.4455,0.34
2/6 1:00,PLMN,N119,100,99.8697,99.8955,99.912,99.4115,99.976,95.3947,327.0413,109.2921,822.8118,3706.8,4395.7,0.3883,0.7909,0.3384,0.3185,4730.0664,325.8792,100,1.8057,0.0932,0.0301,4.4529,0.31
2/6 1:00,PLMN,N120,100,99.8241,99.9056,99.9252,99.3272,99.9857,98.3871,331.7998,107.5716,744.5304,3109.2,3783.9,0.3054,0.6052,0.3225,0.2945,4895.3533,337.0798,100,2.6199,0.0761,0.0276,0.4857,0.27
2/6 1:00,PLMN,N121,100,99.8592,99.9036,99.9189,99.4407,99.9683,96.5909,395.2763,75.9064,535.6022,1336,1612.2,0.4072,0.5941,0.3881,0.3846,5009.0491,195.8228,100,4.2017,0.0454,0.02,0.1484,0.24
2/6 1:00,PLMN,N122,100,99.7609,99.9283,99.9385,99.5238,99.9889,100,363.104,72.9308,499.37,1734.4,2152.1,0.2087,0.5942,0.3023,0.2793,4786.499,205.3662,100,1.2256,0.051,0.02,0.1155,0.29
2/6 1:00,PLMN,N123,99.9978,99.7578,99.892,99.9124,99.4105,99.9798,93.2203,243.9797,104.9217,738.1747,3336,4021.7,0.4996,0.5389,0.2798,0.2615,4759.3957,325.3013,100,2.3206,0.0744,0.0279,1.9001,0.31
2/6 1:00,PLMN,N124,100,99.7408,99.8328,99.8506,99.4274,99.975,89.3204,437.0584,163.3624,1027.4402,3703.8,4454.2,0.2554,0.8775,0.3477,0.3407,4408.7548,325.4154,100,1.3182,0.2782,0.2492,0.567,0.33
2/6 1:00,PLMN,N357,100,100,99.792,99.8177,100,99.9806,100,3.4341,3.8272,42.9127,1844.1,2080.9,0,2.027,0.3632,0.3574,7391.0814,209.3338,100,0.7183,0.0108,0.006,,0.62
2/6 1:00,PLMN,N403,99.9969,99.8715,99.8957,99.9081,99.5521,99.9807,100,162.2553,103.3348,863.3535,3915.8,4626.1,0.2208,1.0918,0.2389,0.248,4785.7057,303.3724,100,2.9725,0.096,0.0397,0.9617,0.39
2/6 1:00,PLMN,N406,100,99.7448,99.7972,99.8238,99.0937,99.9923,98.1132,183.3425,126.0134,904.3521,5354.4,5970.1,0.4511,2.0818,0.327,0.3235,5451.8256,382.4979,,3.0993,0.0605,0.0253,5.8129,0.66
2/6 1:00,PLMN,N407,100,99.8059,99.8036,99.8295,99.0731,99.9791,98.8208,597.1356,206.4648,1589.5554,5061.3,5915.8,0.3346,1.876,0.4754,0.4972,4398.5726,335.9859,91.6667,2.9204,0.1274,0.0685,4.4959,0.75
2/6 1:00,PLMN,N408,99.9994,99.8709,99.8615,99.878,99.2319,99.978,88.6525,1020.9819,173.5716,1287.5629,3738.7,4482.6,0.2129,1.3268,0.375,0.4059,4819.874,290.191,100,2.5533,0.1267,0.0666,2.671,0.48
2/6 1:00,PLMN,N601,99.9795,99.5641,99.8206,99.8402,98.8761,99.8801,97.7358,51.3566,91.5761,766.8361,3586.2,4024.3,0.7303,1.8462,0.3186,0.3335,5712.2276,307.8621,100,4.4492,0.0576,0.0171,2.3643,0.57
2/6 1:00,PLMN,N602,100,99.8365,99.8743,99.8883,99.256,99.9801,98.6842,250.8759,178.9922,1485.9641,3779.7,4481.2,0.1977,1.2145,0.2531,0.2699,4816.7802,305.4797,100,2.218,0.089,0.0515,1.2097,0.37
2/6 1:00,PLMN,N604,100,100,99.8876,99.8889,99.784,100,,0.4997,2.9444,14.7891,6581.8,6713.1,0,1.2605,0.4327,0.4276,6351.012,875.5077,,10,0.0005,0.0002,0,0.65
2/6 2:00,PLMN,N103,100,99.9241,99.947,99.9552,99.7527,99.9866,100,259.5064,57.7258,377.2868,827.7,1006.7,0.1944,0.3656,0.2566,0.259,5263.3438,139.8858,100,3.9952,0.06,0.0137,0.0392,0.12
2/6 2:00,PLMN,N104,100,99.8596,99.8784,99.8975,99.284,99.9774,99.8081,87.1766,66.5103,509.9957,3519.3,4097.1,0.4519,0.6552,0.3093,0.293,5248.8906,353.5631,100,1.7399,0.0297,0.0125,0.3484,0.24
2/6 2:00,PLMN,N105,99.9976,99.7592,99.9051,99.9162,99.2791,99.9802,97.0588,93.3972,63.9749,442.0001,2170.9,2522.6,0.3163,1.0692,0.349,0.3439,4965.895,236.0798,100,3.1285,0.0136,0.0069,0.198,0.36
2/6 2:00,PLMN,N107,100,99.8367,99.9038,99.919,99.6425,99.9786,100,162.5036,55.4177,306.9861,984.3,1196.2,0.3069,0.6027,0.3281,0.3205,4877.9411,168.118,100,3.871,0.0315,0.0132,0.035,0.25
2/6 2:00,PLMN,N108,100,99.7291,99.8803,99.9034,99.3233,99.971,93.1034,235.2864,91.5018,614.0507,2564.9,3114.5,0.5092,0.9185,0.3125,0.2983,4947.8225,309.2675,100,2.8308,0.0724,0.0241,0.5062,0.35
2/6 2:00,PLMN,N109,100,99.9439,99.8892,99.8974,99.4799,99.9654,100,127.8553,79.608,644.9042,3261.2,3836.4,0.1,0.8467,0.2207,0.2366,5060.3922,282.7894,100,4.2819,0.0389,0.0223,0.3144,0.26
2/6 2:00,PLMN,N110,100,99.8212,99.8661,99.8797,99.6502,99.9784,85.8407,171.1504,70.0858,492.5058,1955.7,2355.7,0.2359,0.9978,0.2843,0.2748,5411.7122,255.6666,100,1.3739,0.2444,0.1234,0.2908,0.35
2/6 2:00,PLMN,N112,100,99.8514,99.922,99.9311,99.5699,99.9817,86.6667,128.2372,64.4367,438.0219,2577.5,3155.7,0.3304,0.6879,0.2633,0.2764,5005.4927,279.9755,100,1.7378,0.0241,0.0149,0.159,0.46
2/6 2:00,PLMN,N114,100,99.7776,99.8802,99.9033,99.5079,99.9867,97.2222,198.3483,78.3133,495.6925,3026.9,3625.5,0.2086,0.8384,0.4125,0.3724,4548.9595,282.3215,100,2.5873,0.0215,0.0069,0.3369,0.27
2/6 2:00,PLMN,N115,99.9694,99.9685,99.9336,99.9435,99.7431,99.9821,84.6154,302.7361,64.3033,411.8526,886.8,1079.3,0.3503,0.3341,0.3089,0.3066,5255.1973,176.4066,100,6.0506,0.0375,0.0125,0.0889,0.15
2/6 2:00,PLMN,N116,99.9916,99.4982,99.7977,99.8339,99.4788,99.9543,97.0297,143.5359,72.3766,462.7302,1849,2192.4,0.4866,1.145,0.3506,0.3301,4792.5946,263.451,95.2381,3.6227,0.0577,0.022,0.161,0.39
2/6 2:00,PLMN,N117,100,99.8737,99.9099,99.9248,99.6636,99.9847,100,170.5856,57.7969,368.7329,1163.7,1422,0.3221,0.5675,0.1582,0.1489,5236.5569,189.4651,100,5.9096,0.0236,0.0073,0.0277,0.2
2/6 2:00,PLMN,N118,100,99.8496,99.8896,99.9097,99.6594,99.9826,100,219.3463,86.2254,591.6162,2312.3,2765.4,0.4922,0.6906,0.4563,0.4081,4558.046,215.9397,100,2.6296,0.0476,0.0194,0.202,0.24
2/6 2:00,PLMN,N119,100,99.8293,99.925,99.9343,99.5328,99.9796,97.619,246.9315,93.4179,690.2777,2852.2,3359.6,0.3642,0.8727,0.2796,0.2762,5111.8128,292.8886,100,1.4606,0.0711,0.0239,2.2751,0.28
2/6 2:00,PLMN,N120,100,99.8454,99.9201,99.9342,99.3551,99.9812,81.25,251.6584,93.3384,624.3345,2501.7,3027.6,0.6932,0.544,0.2737,0.2646,5232.2056,306.4712,100,3.7152,0.0521,0.019,0.2694,0.22
2/6 2:00,PLMN,N121,100,99.8474,99.9283,99.936,99.504,99.9789,97.3684,248.1408,67.4945,399.2199,1041.1,1250.4,0.3044,0.6065,0.3578,0.3474,5230.6811,193.6915,100,3.3784,0.0419,0.015,0.0447,0.24
2/6 2:00,PLMN,N122,100,99.7371,99.9248,99.9383,99.573,99.9879,100,232.1025,60.16,397.8276,1363,1683.2,0.2384,0.5114,0.2639,0.245,5076.3233,188.0117,100,2.716,0.0445,0.015,0.097,0.2
2/6 2:00,PLMN,N123,99.9987,99.8663,99.924,99.9348,99.5511,99.9864,100,192.795,87.4378,611.1464,2658.8,3179.9,0.2946,0.5011,0.2416,0.2359,5000.3115,283.3937,100,1.5124,0.0613,0.0181,0.5663,0.24
2/6 2:00,PLMN,N124,100,99.8681,99.8726,99.8827,99.5001,99.9769,100,322.3072,135.4964,846.8974,2929.1,3509,0.2613,0.8189,0.2677,0.263,4635.8485,283.4349,100,1.3694,0.1849,0.1682,0.1736,0.28
2/6 2:00,PLMN,N357,100,100,99.6494,99.6719,100,99.9577,100,1.7915,2.7108,23.9534,1248.1,1383.1,0,4.4218,0.428,0.4344,7132.8393,162.6656,100,0.5205,0.0041,0.0039,,1.21
2/6 2:00,PLMN,N403,100,99.7686,99.9174,99.9258,99.5692,99.9825,100,130.268,83.1744,693.2255,3004.6,3538.6,0.1088,0.951,0.2404,0.2544,4950.9478,254.4519,100,2.766,0.0585,0.0254,0.5578,0.3
2/6 2:00,PLMN,N406,99.9807,99.9027,99.8217,99.8353,99.1322,99.9719,99.5227,131.2523,98.5474,759.7712,4110.9,4547.3,0.8096,2.1784,0.3024,0.3031,5825.1921,310.9587,,3.4483,0.0334,0.0163,3.549,0.65
2/6 2:00,PLMN,N407,100,99.7926,99.8378,99.8562,99.1365,99.9563,99.1597,450.9528,171.5003,1379.8965,3841.5,4463.9,0.3705,1.6046,0.4105,0.4358,4699.722,288.4718,100,2.5828,0.0793,0.0443,2.3377,0.57
2/6 2:00,PLMN,N408,100,99.8899,99.8834,99.895,99.268,99.978,91.3043,802.9645,137.9197,1103.4326,2864.4,3400.8,0.3072,1.0886,0.3104,0.3361,5090.5587,241.8261,100,2.5256,0.0796,0.0466,0.447,0.36
2/6 2:00,PLMN,N601,99.9941,99.9007,99.8638,99.8765,99.0962,99.8401,97.2789,42.1155,73.8752,628.3614,2696.2,3000.4,0.7656,1.5817,0.29,0.3026,6012.9678,265.2279,100,3.9262,0.0467,0.0112,1.3197,0.42
2/6 2:00,PLMN,N602,100,99.8799,99.9127,99.9207,99.3875,99.9786,97.561,140.3778,135.4799,1129.1819,2807.8,3313,0.3596,1.0249,0.2248,0.2358,5161.2696,243.7334,100,1.904,0.0583,0.0346,0.375,0.27
2/6 2:00,PLMN,N604,100,100,99.8015,99.8042,99.6552,100,100,0.5169,1.9763,12.8098,4391.2,4461.7,0,1.2461,0.4806,0.4741,6347.5726,578.1475,,0,0.0004,0.0001,0,0.6
2/6 3:00,PLMN,N103,100,99.8798,99.9491,99.9542,99.7504,99.9862,100,206.2835,42.1764,251.0812,648.9,778.8,0.3361,0.4683,0.2639,0.2707,5246.5634,116.7304,100,7.4695,0.0211,0.0057,0.023,0.14
2/6 3:00,PLMN,N104,100,100,99.9259,99.9345,99.2409,99.9779,96.2838,74.2726,53.7279,389.8562,2751.6,3178.4,0.9299,0.728,0.2708,0.2548,5371.8797,300.6757,100,1.9815,0.0285,0.0105,0.1214,0.27
2/6 3:00,PLMN,N105,100,99.865,99.9254,99.9351,99.4759,99.9792,97.0588,75.5827,49.1275,353.5448,1828.1,2119.6,0.8679,1.168,0.3387,0.3317,4963.9305,188.6969,100,2.6393,0.0119,0.0055,0.1013,0.37
2/6 3:00,PLMN,N107,100,99.8699,99.92,99.9302,99.7874,99.9811,100,139.3497,46.324,221.1029,777.9,936.4,0.3667,0.5522,0.2942,0.2973,5065.1689,158.3,100,2.1277,0.0192,0.006,0.0317,0.23
2/6 3:00,PLMN,N108,100,99.9437,99.9128,99.925,99.4627,99.9556,100,187.4805,70.939,473.4041,1993.6,2416.5,0.5506,0.7861,0.2818,0.2753,5193.1597,256.4638,100,2.7835,0.043,0.013,0.1816,0.27
2/6 3:00,PLMN,N109,100,100,99.9051,99.9119,99.7078,99.9615,100,71.712,61.8858,488.5211,2581,3015,0.4202,0.7366,0.2114,0.2353,5384.1092,229.1326,100,2.8842,0.0266,0.0159,0.1297,0.19
2/6 3:00,PLMN,N110,100,99.9019,99.8585,99.8751,99.5665,99.9758,100,142.1115,52.484,377.3975,1578.9,1893.1,0.1582,0.7836,0.2841,0.2708,5468.8719,204.3619,100,1.6072,0.2432,0.0907,0.1634,0.27
2/6 3:00,PLMN,N112,100,99.7906,99.9322,99.9368,99.5387,99.983,100,90.5625,50.6039,340.6581,2039.3,2492.3,0.3717,0.5017,0.2589,0.2819,5181.1411,232.2637,100,2.2006,0.0156,0.0117,0.0904,0.35
2/6 3:00,PLMN,N114,100,99.9421,99.9073,99.9239,99.6323,99.9879,100,144.0198,69.6794,391.2572,2391.5,2846.1,0.3438,0.7177,0.3291,0.3092,4766.877,265.3835,100,2.0463,0.0169,0.0037,0.1014,0.21
2/6 3:00,PLMN,N115,100,99.8938,99.9479,99.9557,99.8369,99.9819,65.3846,253.7736,47.5291,299.7184,703,852.1,0.089,0.2973,0.2649,0.2724,5309.9856,146.7163,100,3.777,0.0237,0.0069,0.0445,0.13
2/6 3:00,PLMN,N116,100,99.526,99.8106,99.8433,99.4287,99.953,97.619,82.2974,59.9631,350.8849,1500.8,1782.2,0.5313,0.9633,0.308,0.2885,4763.3324,232.7545,100,3.2428,0.0345,0.0151,0.0822,0.32
2/6 3:00,PLMN,N117,99.9955,99.8798,99.8932,99.9118,99.6628,99.9846,100,134.9408,46.1983,265.1473,923.3,1117.9,0.4959,0.4323,0.1804,0.1688,5311.2436,168.5499,100,5.1587,0.0214,0.0064,0.0178,0.14
2/6 3:00,PLMN,N118,100,99.3731,99.9122,99.9262,99.6835,99.9811,97.561,159.953,70.5627,434.7566,1797.7,2131.5,0.7963,0.5527,0.5091,0.4514,4602.0126,191.0223,100,2.9981,0.0401,0.0144,0.033,0.18
2/6 3:00,PLMN,N119,100,99.8259,99.9385,99.9453,99.5965,99.9718,98.0769,205.704,74.8285,546.7645,2279.7,2672.5,0.3182,0.7878,0.2833,0.2899,5376.2137,244.061,100,1.174,0.0494,0.0156,1.7352,0.23
2/6 3:00,PLMN,N120,100,99.9375,99.9299,99.9396,99.4345,99.9838,85.7143,140.3131,76.284,476.0653,1922.5,2312.9,0.263,0.5651,0.2575,0.2468,5451.7179,267.5691,97.2222,4.5564,0.0365,0.0144,0.1496,0.21
2/6 3:00,PLMN,N121,100,99.9399,99.9451,99.9487,99.6119,99.9744,100,193.9086,55.6674,310.8081,834.9,994.2,0.4975,0.6291,0.3501,0.337,5488.8354,177.2841,97.6744,7.3365,0.0141,0.0075,0.0095,0.21
2/6 3:00,PLMN,N122,100,99.9167,99.9281,99.9405,99.8289,99.9888,100,180.8124,46.614,285.0992,1040.9,1262.1,0.3641,0.4217,0.2829,0.2754,5268.4692,164.6857,100,3.5187,0.031,0.0077,0.0246,0.17
2/6 3:00,PLMN,N123,100,100,99.9415,99.949,99.6004,99.988,100,147.9581,74.0893,474.3873,2103.3,2507.1,0.0508,0.3987,0.2246,0.2246,5116.2127,253.4574,100,2.5641,0.0397,0.0127,0.1209,0.17
2/6 3:00,PLMN,N124,100,99.8718,99.8958,99.9066,99.5222,99.9849,100,214.2852,106.1838,641.2888,2348,2817.7,0.4281,0.7727,0.2117,0.2137,4817.2534,235.4361,100,1.1192,0.1712,0.1347,0.0257,0.23
2/6 3:00,PLMN,N357,100,100,99.5606,99.5994,100,100,100,2.4419,2.002,21.5723,1019.6,1129.9,0,2.6616,0.3723,0.362,7290.406,136.3862,100,2.1861,0.0032,0.0036,,0.65
2/6 3:00,PLMN,N403,100,99.7732,99.9229,99.9307,99.4089,99.9791,100,99.5548,61.8719,516.3215,2336.9,2738.3,0.5441,0.9927,0.1887,0.1999,5169.2298,199.0327,100,2.3377,0.0334,0.0177,0.2356,0.26
2/6 3:00,PLMN,N406,99.9305,99.6833,99.8192,99.8373,98.8464,99.9935,98.7207,96.9096,84.1852,650.0669,3274.2,3614.5,0.6289,1.9448,0.2809,0.2838,5828.5051,275.7859,,2.7248,0.0249,0.0121,1.2909,0.53
2/6 3:00,PLMN,N407,100,99.7372,99.8328,99.8499,99.2609,99.9763,98.374,328.6707,129.7888,1058.1287,2905.4,3359.9,0.2751,1.5212,0.3655,0.3805,4961.9454,227.579,100,3.8702,0.0585,0.0316,0.2726,0.47
